date_key,asset_id,close_price,daily_return,vol_regime
20230105,AST0055,124.0704,0.06584505,stressed
20230105,AST0056,105.2895,-0.00712629,stressed
20230105,AST0057,113.5279,-0.00475779,stressed
20230105,AST0058,87.275,-0.00410804,stressed
20230105,AST0059,137.6782,0.0425004,stressed
20230105,AST0060,21.223,0.04756608,stressed
20230105,CASH0001,1.0,0.0,stressed
20230106,AST0001,83.1031,-0.01210655,stressed
20230106,AST0002,90.6704,-0.01076199,stressed
20230106,AST0003,95.0614,0.02391654,stressed
20230106,AST0004,145.0137,0.07326913,stressed
20230106,AST0005,215.7963,0.00401659,stressed
20230106,AST0006,90.1566,0.00955115,stressed
20230106,AST0007,136.3167,0.06018546,stressed
20230106,AST0008,79.5843,0.03571338,stressed
20230106,AST0009,92.6484,-0.01400076,stressed
20230106,AST0010,80.0546,-0.01502263,stressed
20230106,AST0011,212.3457,-0.00612165,stressed
20230106,AST0012,77.3811,0.00975663,stressed
20230106,AST0013,165.8652,-0.00993083,stressed
20230106,AST0014,65.2473,0.02456026,stressed
20230106,AST0015,127.6652,0.01221029,stressed
20230106,AST0016,64.8599,-0.03510234,stressed
20230106,AST0017,41.2261,0.03303404,stressed
20230106,AST0018,21.8357,0.01061264,stressed
20230106,AST0019,202.264,0.0822519,stressed
20230106,AST0020,89.7201,-0.02818124,stressed
20230106,AST0021,87.9568,-0.00044396,stressed
20230106,AST0022,110.6256,-0.01886237,stressed
20230106,AST0023,116.2603,0.00317216,stressed
20230106,AST0024,110.6983,0.01745941,stressed
20230106,AST0025,21.3617,0.01360547,stressed
20230106,AST0026,101.3611,0.05324765,stressed
20230106,AST0027,108.3238,-0.00763735,stressed
20230106,AST0028,111.5718,-0.00830495,stressed
20230106,AST0029,249.9141,0.03796258,stressed
20230106,AST0030,198.6107,0.02083882,stressed
20230106,AST0031,112.233,-0.00060019,stressed
20230106,AST0032,61.3574,0.07636422,stressed
20230106,AST0033,66.3547,0.03905507,stressed
20230106,AST0034,35.2012,-0.00996364,stressed
20230106,AST0035,95.5935,0.00788588,stressed
20230106,AST0036,107.3184,-0.01422921,stressed
20230106,AST0037,63.679,0.00048732,stressed
20230106,AST0038,215.8586,0.02924919,stressed
20230106,AST0039,202.1156,-0.02425632,stressed
20230106,AST0040,109.9365,0.03745296,stressed
20230106,AST0041,256.8421,0.0158723,stressed
20230106,AST0042,236.121,0.08486075,stressed
20230106,AST0043,104.1168,-0.01245987,stressed
20230106,AST0044,123.8094,-0.01123445,stressed
20230106,AST0045,66.9682,0.03267801,stressed
20230106,AST0046,197.3806,0.00107136,stressed
20230106,AST0047,222.5259,0.05853656,stressed
20230106,AST0048,131.6874,0.03165318,stressed
20230106,AST0049,25.3532,0.08107464,stressed
20230106,AST0050,89.4515,-0.0130204,stressed
20230106,AST0051,42.5144,0.04957816,stressed
20230106,AST0052,184.609,0.09538535,stressed
20230106,AST0053,109.2629,-0.01629103,stressed
20230106,AST0054,39.1099,0.09358233,stressed
20230106,AST0055,123.0065,-0.00857548,stressed
20230106,AST0056,103.7442,-0.01467717,stressed
20230106,AST0057,112.4127,-0.00982392,stressed
20230106,AST0058,86.2673,-0.01154653,stressed
20230106,AST0059,143.8965,0.04516543,stressed
20230106,AST0060,21.087,-0.00640854,stressed
20230106,CASH0001,1.0,0.0,stressed
20230109,AST0001,82.9457,-0.00189346,calm
20230109,AST0002,90.5825,-0.00097043,calm
20230109,AST0003,93.2822,-0.01871609,calm
20230109,AST0004,145.8743,0.00593492,calm
20230109,AST0005,218.8287,0.01405228,calm
20230109,AST0006,89.7586,-0.00441492,calm
20230109,AST0007,134.5669,-0.01283634,calm
20230109,AST0008,80.0166,0.00543253,calm
20230109,AST0009,92.6015,-0.00050651,calm
20230109,AST0010,79.9809,-0.00091984,calm
20230109,AST0011,213.7956,0.00682822,calm
20230109,AST0012,78.444,0.01373545,calm
20230109,AST0013,166.2371,0.00224244,calm
20230109,AST0014,65.5947,0.00532348,calm
20230109,AST0015,125.1278,-0.01987547,calm
20230109,AST0016,65.1592,0.00461432,calm
20230109,AST0017,40.9237,-0.00733445,calm
20230109,AST0018,21.8784,0.00195211,calm
20230109,AST0019,200.8279,-0.00709996,calm
20230109,AST0020,90.8785,0.0129122,calm
20230109,AST0021,86.7967,-0.01319001,calm
20230109,AST0022,110.5719,-0.00048518,calm
20230109,AST0023,117.6914,0.0123088,calm
20230109,AST0024,111.8633,0.01052369,calm
20230109,AST0025,21.4666,0.00490818,calm
20230109,AST0026,99.6994,-0.01639464,calm
20230109,AST0027,108.1093,-0.00197981,calm
20230109,AST0028,111.3538,-0.0019537,calm
20230109,AST0029,251.006,0.0043691,calm
20230109,AST0030,194.0819,-0.02280246,calm
20230109,AST0031,112.1585,-0.00066362,calm
20230109,AST0032,60.5672,-0.01287811,calm
20230109,AST0033,66.0384,-0.00476625,calm
20230109,AST0034,34.389,-0.02307193,calm
20230109,AST0035,96.0158,0.00441806,calm
20230109,AST0036,107.1731,-0.00135351,calm
20230109,AST0037,62.8327,-0.01328869,calm
20230109,AST0038,214.925,-0.00432508,calm
20230109,AST0039,202.2835,0.0008308,calm
20230109,AST0040,108.2547,-0.0152985,calm
20230109,AST0041,255.4843,-0.00528628,calm
20230109,AST0042,238.1127,0.00843497,calm
20230109,AST0043,103.9657,-0.00145158,calm
20230109,AST0044,125.1119,0.01052076,calm
20230109,AST0045,68.6383,0.02493936,calm
20230109,AST0046,202.9704,0.02832011,calm
20230109,AST0047,220.8821,-0.00738722,calm
20230109,AST0048,132.1293,0.00335619,calm
20230109,AST0049,25.5575,0.00805823,calm
20230109,AST0050,89.3656,-0.00095992,calm
20230109,AST0051,42.1548,-0.00845772,calm
20230109,AST0052,186.663,0.01112619,calm
20230109,AST0053,109.2367,-0.00024021,calm
20230109,AST0054,40.1087,0.02553821,calm
20230109,AST0055,125.4742,0.02006158,calm
20230109,AST0056,103.5765,-0.00161598,calm
20230109,AST0057,112.2325,-0.00160289,calm
20230109,AST0058,86.283,0.00018253,calm
20230109,AST0059,142.7063,-0.00827118,calm
20230109,AST0060,21.2199,0.00630407,calm
20230109,CASH0001,1.0,0.0,calm
20230110,AST0001,83.1,0.00185977,calm
20230110,AST0002,90.6418,0.0006553,calm
20230110,AST0003,93.1288,-0.00164448,calm
20230110,AST0004,146.2515,0.00258527,calm
20230110,AST0005,214.1247,-0.02149632,calm
20230110,AST0006,88.8954,-0.00961646,calm
20230110,AST0007,131.6662,-0.02155531,calm
20230110,AST0008,81.5655,0.01935694,calm
20230110,AST0009,92.6033,2.038e-05,calm
20230110,AST0010,79.9519,-0.00036298,calm
20230110,AST0011,208.7872,-0.02342643,calm
20230110,AST0012,78.4225,-0.00027441,calm
20230110,AST0013,164.0124,-0.01338264,calm
20230110,AST0014,65.9772,0.00583104,calm
20230110,AST0015,124.8963,-0.00185033,calm
20230110,AST0016,64.7501,-0.00627778,calm
20230110,AST0017,40.5916,-0.00811585,calm
20230110,AST0018,21.8852,0.0003142,calm
20230110,AST0019,199.4592,-0.00681502,calm
20230110,AST0020,90.9906,0.00123325,calm
20230110,AST0021,86.0135,-0.00902386,calm
20230110,AST0022,110.8805,0.00279116,calm
20230110,AST0023,117.2543,-0.00371375,calm
20230110,AST0024,112.4314,0.0050785,calm
20230110,AST0025,21.6563,0.0088379,calm
20230110,AST0026,100.7245,0.01028225,calm
20230110,AST0027,108.5563,0.00413463,calm
20230110,AST0028,111.5025,0.0013352,calm
20230110,AST0029,255.9476,0.01968735,calm
20230110,AST0030,193.2837,-0.00411239,calm
20230110,AST0031,112.0383,-0.0010712,calm
20230110,AST0032,60.6493,0.00135531,calm
20230110,AST0033,65.4846,-0.00838639,calm
20230110,AST0034,33.8064,-0.01694292,calm
20230110,AST0035,93.4452,-0.02677266,calm
20230110,AST0036,107.4102,0.00221222,calm
20230110,AST0037,63.2957,0.00736756,calm
20230110,AST0038,213.0976,-0.00850247,calm
20230110,AST0039,203.4313,0.00567401,calm
20230110,AST0040,107.088,-0.01077737,calm
20230110,AST0041,258.1009,0.01024141,calm
20230110,AST0042,238.2938,0.00076082,calm
20230110,AST0043,104.2637,0.0028662,calm
20230110,AST0044,125.121,7.256e-05,calm
20230110,AST0045,67.3794,-0.01834052,calm
20230110,AST0046,198.5579,-0.02173976,calm
20230110,AST0047,217.8527,-0.01371471,calm
20230110,AST0048,132.896,0.00580272,calm
20230110,AST0049,25.5197,-0.0014791,calm
20230110,AST0050,89.4747,0.00122121,calm
20230110,AST0051,42.3494,0.0046159,calm
20230110,AST0052,186.9345,0.00145442,calm
20230110,AST0053,109.1972,-0.00036114,calm
20230110,AST0054,39.8929,-0.0053797,calm
20230110,AST0055,123.3376,-0.01702779,calm
20230110,AST0056,103.7637,0.00180684,calm
20230110,AST0057,112.5488,0.00281884,calm
20230110,AST0058,86.8802,0.00692155,calm
20230110,AST0059,145.13,0.01698385,calm
20230110,AST0060,21.0073,-0.01001729,calm
20230110,CASH0001,1.0,0.0,calm
20230111,AST0001,83.2903,0.00229077,calm
20230111,AST0002,90.88,0.00262742,calm
20230111,AST0003,92.881,-0.00266092,calm
20230111,AST0004,149.3543,0.0212159,calm
20230111,AST0005,209.3612,-0.02224632,calm
20230111,AST0006,88.1252,-0.00866432,calm
20230111,AST0007,132.8505,0.0089948,calm
20230111,AST0008,80.0527,-0.01854729,calm
20230111,AST0009,92.9331,0.00356092,calm
20230111,AST0010,80.3696,0.00522429,calm
20230111,AST0011,206.7917,-0.00955734,calm
20230111,AST0012,78.4979,0.00096208,calm
20230111,AST0013,162.2268,-0.01088754,calm
20230111,AST0014,66.0359,0.00088989,calm
20230111,AST0015,123.9231,-0.00779215,calm
20230111,AST0016,64.8341,0.00129713,calm
20230111,AST0017,39.9456,-0.01591486,calm
20230111,AST0018,22.2231,0.01543606,calm
20230111,AST0019,206.3085,0.03433919,calm
20230111,AST0020,90.8519,-0.00152465,calm
20230111,AST0021,87.1533,0.01325219,calm
20230111,AST0022,111.3462,0.00419995,calm
20230111,AST0023,116.2717,-0.00837976,calm
20230111,AST0024,110.2939,-0.0190114,calm
20230111,AST0025,21.8551,0.00918074,calm
20230111,AST0026,99.9605,-0.00758507,calm
20230111,AST0027,108.9081,0.00324084,calm
20230111,AST0028,111.735,0.00208511,calm
20230111,AST0029,257.9493,0.00782076,calm
20230111,AST0030,190.8662,-0.01250788,calm
20230111,AST0031,112.2141,0.00156861,calm
20230111,AST0032,58.9771,-0.02757231,calm
20230111,AST0033,64.9923,-0.00751794,calm
20230111,AST0034,33.5276,-0.00824697,calm
20230111,AST0035,91.3102,-0.02284755,calm
20230111,AST0036,107.4282,0.00016719,calm
20230111,AST0037,63.2354,-0.00095253,calm
20230111,AST0038,212.3215,-0.00364194,calm
20230111,AST0039,205.2666,0.00902182,calm
20230111,AST0040,104.8917,-0.02050874,calm
20230111,AST0041,256.3488,-0.00678823,calm
20230111,AST0042,240.6276,0.00979386,calm
20230111,AST0043,104.6715,0.00391167,calm
20230111,AST0044,125.0223,-0.00078903,calm
20230111,AST0045,67.7899,0.00609126,calm
20230111,AST0046,194.8183,-0.01883379,calm
20230111,AST0047,215.382,-0.0113413,calm
20230111,AST0048,130.843,-0.01544834,calm
20230111,AST0049,25.2501,-0.0105664,calm
20230111,AST0050,89.6383,0.00182837,calm
20230111,AST0051,42.2612,-0.0020826,calm
20230111,AST0052,192.7783,0.03126169,calm
20230111,AST0053,109.543,0.00316605,calm
20230111,AST0054,40.146,0.00634486,calm
20230111,AST0055,123.9322,0.00482078,calm
20230111,AST0056,104.0603,0.00285835,calm
20230111,AST0057,112.7098,0.00143024,calm
20230111,AST0058,87.0132,0.00153072,calm
20230111,AST0059,146.9827,0.01276573,calm
20230111,AST0060,21.1384,0.00623806,calm
20230111,CASH0001,1.0,0.0,calm
20230112,AST0001,83.2885,-2.189e-05,calm
20230112,AST0002,90.9442,0.00070632,calm
20230112,AST0003,95.0326,0.02316572,calm
20230112,AST0004,152.3273,0.01990536,calm
20230112,AST0005,210.0491,0.00328536,calm
20230112,AST0006,89.1765,0.01192992,calm
20230112,AST0007,135.0213,0.01633966,calm
20230112,AST0008,81.2039,0.01438099,calm
20230112,AST0009,92.7198,-0.00229551,calm
20230112,AST0010,80.5179,0.00184524,calm
20230112,AST0011,206.9589,0.00080838,calm
20230112,AST0012,78.2018,-0.00377233,calm
20230112,AST0013,161.4505,-0.00478508,calm
20230112,AST0014,66.03,-8.874e-05,calm
20230112,AST0015,123.0393,-0.00713143,calm
20230112,AST0016,64.4709,-0.00560204,calm
20230112,AST0017,39.1442,-0.02006186,calm
20230112,AST0018,21.8725,-0.0157758,calm
20230112,AST0019,209.8665,0.01724611,calm
20230112,AST0020,90.4902,-0.00398127,calm
20230112,AST0021,87.0578,-0.0010961,calm
20230112,AST0022,111.4434,0.000873,calm
20230112,AST0023,115.9996,-0.00234036,calm
20230112,AST0024,111.6068,0.01190364,calm
20230112,AST0025,21.9168,0.00282381,calm
20230112,AST0026,100.8077,0.00847512,calm
20230112,AST0027,109.0396,0.00120729,calm
20230112,AST0028,111.8702,0.0012097,calm
20230112,AST0029,256.8301,-0.00433891,calm
20230112,AST0030,195.5193,0.02437903,calm
20230112,AST0031,112.3161,0.00090869,calm
20230112,AST0032,59.5053,0.00895627,calm
20230112,AST0033,64.5471,-0.0068496,calm
20230112,AST0034,34.4568,0.02771605,calm
20230112,AST0035,92.328,0.01114626,calm
20230112,AST0036,107.3761,-0.00048482,calm
20230112,AST0037,62.0831,-0.01822165,calm
20230112,AST0038,215.2514,0.01379941,calm
20230112,AST0039,204.9761,-0.00141537,calm
20230112,AST0040,106.9147,0.01928608,calm
20230112,AST0041,252.1292,-0.01646044,calm
20230112,AST0042,242.457,0.00760248,calm
20230112,AST0043,104.8566,0.00176775,calm
20230112,AST0044,124.4122,-0.00488019,calm
20230112,AST0045,67.6067,-0.0027014,calm
20230112,AST0046,192.0879,-0.0140153,calm
20230112,AST0047,215.7907,0.00189744,calm
20230112,AST0048,132.0317,0.00908455,calm
20230112,AST0049,25.2339,-0.00064161,calm
20230112,AST0050,89.4152,-0.00248889,calm
20230112,AST0051,42.8286,0.01342697,calm
20230112,AST0052,196.8444,0.02109166,calm
20230112,AST0053,109.6075,0.00058935,calm
20230112,AST0054,40.7323,0.01460371,calm
20230112,AST0055,122.4881,-0.01165224,calm
20230112,AST0056,103.9799,-0.00077254,calm
20230112,AST0057,112.4351,-0.00243764,calm
20230112,AST0058,87.0455,0.00037143,calm
20230112,AST0059,148.1263,0.00778112,calm
20230112,AST0060,21.053,-0.00404019,calm
20230112,CASH0001,1.0,0.0,calm
20230113,AST0001,83.0528,-0.0028305,calm
20230113,AST0002,90.6062,-0.00371573,calm
20230113,AST0003,99.3273,0.04519152,calm
20230113,AST0004,157.7977,0.03591252,calm
20230113,AST0005,210.7993,0.00357164,calm
20230113,AST0006,90.3907,0.01361561,calm
20230113,AST0007,137.45,0.01798799,calm
20230113,AST0008,83.3977,0.0270159,calm
20230113,AST0009,92.632,-0.00094648,calm
20230113,AST0010,80.4144,-0.0012847,calm
20230113,AST0011,213.458,0.03140319,calm
20230113,AST0012,77.2426,-0.01226581,calm
20230113,AST0013,161.9582,0.00314458,calm
20230113,AST0014,66.3494,0.00483635,calm
20230113,AST0015,125.4664,0.01972627,calm
20230113,AST0016,65.6628,0.01848694,calm
20230113,AST0017,39.6611,0.01320564,calm
20230113,AST0018,22.0375,0.00754382,calm
20230113,AST0019,214.7629,0.02333071,calm
20230113,AST0020,90.0121,-0.00528355,calm
20230113,AST0021,86.4735,-0.00671142,calm
20230113,AST0022,111.2291,-0.00192338,calm
20230113,AST0023,117.7236,0.01486191,calm
20230113,AST0024,113.9595,0.02107986,calm
20230113,AST0025,22.3211,0.01844475,calm
20230113,AST0026,103.575,0.02745165,calm
20230113,AST0027,108.6528,-0.00354731,calm
20230113,AST0028,111.5159,-0.00316655,calm
20230113,AST0029,266.5903,0.03800248,calm
20230113,AST0030,199.4089,0.0198936,calm
20230113,AST0031,111.9159,-0.0035627,calm
20230113,AST0032,60.6976,0.02003646,calm
20230113,AST0033,65.3077,0.01178441,calm
20230113,AST0034,34.9963,0.01565795,calm
20230113,AST0035,94.2632,0.02096053,calm
20230113,AST0036,106.9129,-0.00431386,calm
20230113,AST0037,62.6851,0.00969622,calm
20230113,AST0038,219.6489,0.02042925,calm
20230113,AST0039,209.2998,0.0210937,calm
20230113,AST0040,108.6077,0.0158354,calm
20230113,AST0041,254.0137,0.00747419,calm
20230113,AST0042,254.8118,0.05095645,calm
20230113,AST0043,104.4787,-0.00360335,calm
20230113,AST0044,123.326,-0.00873005,calm
20230113,AST0045,69.2011,0.02358227,calm
